feature_left,feature_right,pairwise_count,pearson,spearman,abs_spearman
daily_load_baseline_mean_prior,session_duration_sum_14d_log1p,36500,0.6755637023364189,0.67616954802275,0.67616954802275
session_duration_sum_14d_log1p,daily_load_baseline_mean_prior,36500,0.6755637023364189,0.67616954802275,0.67616954802275
daily_load_baseline_mean_prior,session_duration_sum_28d_log1p,36500,0.7074572869034088,0.7206475287672905,0.7206475287672905
session_duration_sum_28d_log1p,daily_load_baseline_mean_prior,36500,0.7074572869034088,0.7206475287672905,0.7206475287672905
daily_load_baseline_mean_prior,session_srpe_sum_3d_log1p,36500,0.6147620124798153,0.6109552349108194,0.6109552349108194
session_srpe_sum_3d_log1p,daily_load_baseline_mean_prior,36500,0.6147620124798153,0.6109552349108194,0.6109552349108194
daily_load_baseline_mean_prior,session_srpe_sum_7d_log1p,36500,0.6502318890324651,0.6592687363470535,0.6592687363470535
session_srpe_sum_7d_log1p,daily_load_baseline_mean_prior,36500,0.6502318890324651,0.6592687363470535,0.6592687363470535
daily_load_baseline_mean_prior,session_srpe_sum_14d_log1p,36500,0.6759422526564862,0.6996555824670607,0.6996555824670607
session_srpe_sum_14d_log1p,daily_load_baseline_mean_prior,36500,0.6759422526564862,0.6996555824670607,0.6996555824670607
daily_load_baseline_mean_prior,session_srpe_sum_28d_log1p,36500,0.7057729237024798,0.7473018635342273,0.7473018635342273
session_srpe_sum_28d_log1p,daily_load_baseline_mean_prior,36500,0.7057729237024798,0.7473018635342273,0.7473018635342273
daily_load_zscore_prior,daily_load_zscore_prior,27598,1.0,1.0,1.0
daily_load_zscore_prior,fatigue_baseline_mean_prior,27299,0.09148658186819078,0.09542514100700994,0.09542514100700994
fatigue_baseline_mean_prior,daily_load_zscore_prior,27299,0.09148658186819078,0.09542514100700994,0.09542514100700994
daily_load_zscore_prior,fatigue_zscore_prior,16803,0.0704574805484642,0.07823607023452334,0.07823607023452334
fatigue_zscore_prior,daily_load_zscore_prior,16803,0.0704574805484642,0.07823607023452334,0.07823607023452334
daily_load_zscore_prior,readiness_baseline_mean_prior,27299,0.034228989932755145,0.01010577556502352,0.01010577556502352
readiness_baseline_mean_prior,daily_load_zscore_prior,27299,0.034228989932755145,0.01010577556502352,0.01010577556502352
daily_load_zscore_prior,readiness_zscore_prior,16853,0.11454490779927184,0.1853176056514572,0.1853176056514572
readiness_zscore_prior,daily_load_zscore_prior,16853,0.11454490779927184,0.1853176056514572,0.1853176056514572
daily_load_zscore_prior,wellness_report_present,27598,0.24454396789283314,0.34142014866488923,0.34142014866488923
wellness_report_present,daily_load_zscore_prior,27598,0.24454396789283314,0.34142014866488923,0.34142014866488923
daily_load_zscore_prior,session_recorded,27598,0.49643911735127655,0.7791547174317824,0.7791547174317824
session_recorded,daily_load_zscore_prior,27598,0.49643911735127655,0.7791547174317824,0.7791547174317824
daily_load_zscore_prior,daily_load_log1p,27598,0.546570077989288,0.862875505611107,0.862875505611107
daily_load_log1p,daily_load_zscore_prior,27598,0.546570077989288,0.862875505611107,0.862875505611107
daily_load_zscore_prior,session_duration_minutes_log1p,27598,0.5360899842571519,0.844724716778118,0.844724716778118
session_duration_minutes_log1p,daily_load_zscore_prior,27598,0.5360899842571519,0.844724716778118,0.844724716778118
daily_load_zscore_prior,session_srpe_log1p,27598,0.5461766859833425,0.8620981285882288,0.8620981285882288
session_srpe_log1p,daily_load_zscore_prior,27598,0.5461766859833425,0.8620981285882288,0.8620981285882288
daily_load_zscore_prior,daily_load_sum_3d_log1p,27598,0.3303756581117515,0.5295545650143756,0.5295545650143756
daily_load_sum_3d_log1p,daily_load_zscore_prior,27598,0.3303756581117515,0.5295545650143756,0.5295545650143756
daily_load_zscore_prior,daily_load_sum_7d_log1p,27598,0.26315009768663783,0.42451308696004536,0.42451308696004536
daily_load_sum_7d_log1p,daily_load_zscore_prior,27598,0.26315009768663783,0.42451308696004536,0.42451308696004536
daily_load_zscore_prior,daily_load_sum_14d_log1p,27598,0.2166621870049812,0.3474810514761548,0.3474810514761548
daily_load_sum_14d_log1p,daily_load_zscore_prior,27598,0.2166621870049812,0.3474810514761548,0.3474810514761548
daily_load_zscore_prior,daily_load_sum_28d_log1p,27598,0.16496927879189457,0.26571970739616857,0.26571970739616857
daily_load_sum_28d_log1p,daily_load_zscore_prior,27598,0.16496927879189457,0.26571970739616857,0.26571970739616857
daily_load_zscore_prior,session_duration_sum_3d_log1p,27598,0.33456753994125027,0.5476670003871165,0.5476670003871165
session_duration_sum_3d_log1p,daily_load_zscore_prior,27598,0.33456753994125027,0.5476670003871165,0.5476670003871165
daily_load_zscore_prior,session_duration_sum_7d_log1p,27598,0.26659462246124604,0.44110180560924767,0.44110180560924767
session_duration_sum_7d_log1p,daily_load_zscore_prior,27598,0.26659462246124604,0.44110180560924767,0.44110180560924767
daily_load_zscore_prior,session_duration_sum_14d_log1p,27598,0.219485587088746,0.36670186330679627,0.36670186330679627
session_duration_sum_14d_log1p,daily_load_zscore_prior,27598,0.219485587088746,0.36670186330679627,0.36670186330679627
daily_load_zscore_prior,session_duration_sum_28d_log1p,27598,0.1667114828305203,0.2878530173984088,0.2878530173984088
session_duration_sum_28d_log1p,daily_load_zscore_prior,27598,0.1667114828305203,0.2878530173984088,0.2878530173984088
daily_load_zscore_prior,session_srpe_sum_3d_log1p,27598,0.3303236065310853,0.5303834656875328,0.5303834656875328
session_srpe_sum_3d_log1p,daily_load_zscore_prior,27598,0.3303236065310853,0.5303834656875328,0.5303834656875328
daily_load_zscore_prior,session_srpe_sum_7d_log1p,27598,0.26328833912566835,0.42682301220702057,0.42682301220702057
session_srpe_sum_7d_log1p,daily_load_zscore_prior,27598,0.26328833912566835,0.42682301220702057,0.42682301220702057
daily_load_zscore_prior,session_srpe_sum_14d_log1p,27598,0.216829778235205,0.34996105329172156,0.34996105329172156
session_srpe_sum_14d_log1p,daily_load_zscore_prior,27598,0.216829778235205,0.34996105329172156,0.34996105329172156
daily_load_zscore_prior,session_srpe_sum_28d_log1p,27598,0.16518507521570464,0.2684194570233564,0.2684194570233564
session_srpe_sum_28d_log1p,daily_load_zscore_prior,27598,0.16518507521570464,0.2684194570233564,0.2684194570233564
fatigue_baseline_mean_prior,fatigue_baseline_mean_prior,27327,1.0,1.0,1.0
fatigue_baseline_mean_prior,fatigue_zscore_prior,16806,-0.05899319522500524,-0.09654972537115533,0.09654972537115533
fatigue_zscore_prior,fatigue_baseline_mean_prior,16806,-0.05899319522500524,-0.09654972537115533,0.09654972537115533
fatigue_baseline_mean_prior,readiness_baseline_mean_prior,27323,0.5285532062563566,0.46265287320770343,0.46265287320770343
readiness_baseline_mean_prior,fatigue_baseline_mean_prior,27323,0.5285532062563566,0.46265287320770343,0.46265287320770343
fatigue_baseline_mean_prior,readiness_zscore_prior,16858,-0.07296867562711667,-0.04302101310325865,0.04302101310325865
readiness_zscore_prior,fatigue_baseline_mean_prior,16858,-0.07296867562711667,-0.04302101310325865,0.04302101310325865
fatigue_baseline_mean_prior,wellness_report_present,27327,0.02323719156139189,-0.0015458118558762824,0.0015458118558762824
wellness_report_present,fatigue_baseline_mean_prior,27327,0.02323719156139189,-0.0015458118558762824,0.0015458118558762824
fatigue_baseline_mean_prior,session_recorded,27327,0.042202351204920635,0.02689060206429936,0.02689060206429936
session_recorded,fatigue_baseline_mean_prior,27327,0.042202351204920635,0.02689060206429936,0.02689060206429936
fatigue_baseline_mean_prior,daily_load_log1p,27327,0.03816606793537803,0.014080799806667942,0.014080799806667942
daily_load_log1p,fatigue_baseline_mean_prior,27327,0.03816606793537803,0.014080799806667942,0.014080799806667942
fatigue_baseline_mean_prior,session_duration_minutes_log1p,27327,0.046800367201917034,0.03716454723389391,0.03716454723389391
session_duration_minutes_log1p,fatigue_baseline_mean_prior,27327,0.046800367201917034,0.03716454723389391,0.03716454723389391
fatigue_baseline_mean_prior,session_srpe_log1p,27327,0.03901062601257301,0.016689909466740607,0.016689909466740607
session_srpe_log1p,fatigue_baseline_mean_prior,27327,0.03901062601257301,0.016689909466740607,0.016689909466740607
fatigue_baseline_mean_prior,daily_load_sum_3d_log1p,27327,0.05186448082721641,0.012313885973165198,0.012313885973165198
daily_load_sum_3d_log1p,fatigue_baseline_mean_prior,27327,0.05186448082721641,0.012313885973165198,0.012313885973165198
fatigue_baseline_mean_prior,daily_load_sum_7d_log1p,27327,0.05066527355906943,0.0048046173932302675,0.0048046173932302675
daily_load_sum_7d_log1p,fatigue_baseline_mean_prior,27327,0.05066527355906943,0.0048046173932302675,0.0048046173932302675
fatigue_baseline_mean_prior,daily_load_sum_14d_log1p,27327,0.046314155926786865,-0.001195093156523903,0.001195093156523903
daily_load_sum_14d_log1p,fatigue_baseline_mean_prior,27327,0.046314155926786865,-0.001195093156523903,0.001195093156523903
fatigue_baseline_mean_prior,daily_load_sum_28d_log1p,27327,0.04624271100425448,-0.006676264671838653,0.006676264671838653
daily_load_sum_28d_log1p,fatigue_baseline_mean_prior,27327,0.04624271100425448,-0.006676264671838653,0.006676264671838653
fatigue_baseline_mean_prior,session_duration_sum_3d_log1p,27327,0.06114978246946292,0.0522870245275599,0.0522870245275599
session_duration_sum_3d_log1p,fatigue_baseline_mean_prior,27327,0.06114978246946292,0.0522870245275599,0.0522870245275599
fatigue_baseline_mean_prior,session_duration_sum_7d_log1p,27327,0.06032355425630179,0.06081785964499966,0.06081785964499966
session_duration_sum_7d_log1p,fatigue_baseline_mean_prior,27327,0.06032355425630179,0.06081785964499966,0.06081785964499966
fatigue_baseline_mean_prior,session_duration_sum_14d_log1p,27327,0.056813361919746126,0.06211573818656156,0.06211573818656156
session_duration_sum_14d_log1p,fatigue_baseline_mean_prior,27327,0.056813361919746126,0.06211573818656156,0.06211573818656156
fatigue_baseline_mean_prior,session_duration_sum_28d_log1p,27327,0.05774445093182232,0.06386651601228274,0.06386651601228274
session_duration_sum_28d_log1p,fatigue_baseline_mean_prior,27327,0.05774445093182232,0.06386651601228274,0.06386651601228274
fatigue_baseline_mean_prior,session_srpe_sum_3d_log1p,27327,0.05285870484437211,0.01683761043890039,0.01683761043890039
session_srpe_sum_3d_log1p,fatigue_baseline_mean_prior,27327,0.05285870484437211,0.01683761043890039,0.01683761043890039
fatigue_baseline_mean_prior,session_srpe_sum_7d_log1p,27327,0.05169148185087942,0.011028608498988585,0.011028608498988585
session_srpe_sum_7d_log1p,fatigue_baseline_mean_prior,27327,0.05169148185087942,0.011028608498988585,0.011028608498988585
fatigue_baseline_mean_prior,session_srpe_sum_14d_log1p,27327,0.04734002762449008,0.004962938882697537,0.004962938882697537
session_srpe_sum_14d_log1p,fatigue_baseline_mean_prior,27327,0.04734002762449008,0.004962938882697537,0.004962938882697537
fatigue_baseline_mean_prior,session_srpe_sum_28d_log1p,27327,0.04732757058567674,-0.0006409108323452878,0.0006409108323452878
session_srpe_sum_28d_log1p,fatigue_baseline_mean_prior,27327,0.04732757058567674,-0.0006409108323452878,0.0006409108323452878
fatigue_zscore_prior,fatigue_zscore_prior,16806,1.0,1.0,1.0
fatigue_zscore_prior,readiness_baseline_mean_prior,16806,-0.02203685778356037,-0.01950705736159727,0.01950705736159727
readiness_baseline_mean_prior,fatigue_zscore_prior,16806,-0.02203685778356037,-0.01950705736159727,0.01950705736159727
fatigue_zscore_prior,readiness_zscore_prior,16782,0.40849117377596905,0.3835241930173351,0.3835241930173351
readiness_zscore_prior,fatigue_zscore_prior,16782,0.40849117377596905,0.3835241930173351,0.3835241930173351
fatigue_zscore_prior,wellness_report_present,16806,,,
wellness_report_present,fatigue_zscore_prior,16806,,,
fatigue_zscore_prior,session_recorded,16806,0.0904466811456778,0.07012263467094837,0.07012263467094837
session_recorded,fatigue_zscore_prior,16806,0.0904466811456778,0.07012263467094837,0.07012263467094837
fatigue_zscore_prior,daily_load_log1p,16806,0.09708616845388006,0.07536139386771887,0.07536139386771887
daily_load_log1p,fatigue_zscore_prior,16806,0.09708616845388006,0.07536139386771887,0.07536139386771887
fatigue_zscore_prior,session_duration_minutes_log1p,16806,0.09045758644680868,0.06016858586230955,0.06016858586230955
session_duration_minutes_log1p,fatigue_zscore_prior,16806,0.09045758644680868,0.06016858586230955,0.06016858586230955
fatigue_zscore_prior,session_srpe_log1p,16806,0.09761441019707008,0.07760926915903632,0.07760926915903632
session_srpe_log1p,fatigue_zscore_prior,16806,0.09761441019707008,0.07760926915903632,0.07760926915903632
fatigue_zscore_prior,daily_load_sum_3d_log1p,16806,-0.00882054039623668,-0.06934006293775592,0.06934006293775592
daily_load_sum_3d_log1p,fatigue_zscore_prior,16806,-0.00882054039623668,-0.06934006293775592,0.06934006293775592
fatigue_zscore_prior,daily_load_sum_7d_log1p,16806,-0.017054936932523038,-0.04533705751310838,0.04533705751310838
daily_load_sum_7d_log1p,fatigue_zscore_prior,16806,-0.017054936932523038,-0.04533705751310838,0.04533705751310838
fatigue_zscore_prior,daily_load_sum_14d_log1p,16806,-0.00809559605721167,-0.02967143357458215,0.02967143357458215
daily_load_sum_14d_log1p,fatigue_zscore_prior,16806,-0.00809559605721167,-0.02967143357458215,0.02967143357458215
fatigue_zscore_prior,daily_load_sum_28d_log1p,16806,-0.010836754384483631,-0.01458956433035708,0.01458956433035708
daily_load_sum_28d_log1p,fatigue_zscore_prior,16806,-0.010836754384483631,-0.01458956433035708,0.01458956433035708
fatigue_zscore_prior,session_duration_sum_3d_log1p,16806,0.0014907488835285935,-0.04252970591275299,0.04252970591275299
session_duration_sum_3d_log1p,fatigue_zscore_prior,16806,0.0014907488835285935,-0.04252970591275299,0.04252970591275299
fatigue_zscore_prior,session_duration_sum_7d_log1p,16806,-0.008427482633013616,-0.031671551947346055,0.031671551947346055
session_duration_sum_7d_log1p,fatigue_zscore_prior,16806,-0.008427482633013616,-0.031671551947346055,0.031671551947346055
fatigue_zscore_prior,session_duration_sum_14d_log1p,16806,-0.00008664928435725242,-0.024458880326889643,0.024458880326889643
session_duration_sum_14d_log1p,fatigue_zscore_prior,16806,-0.00008664928435725242,-0.024458880326889643,0.024458880326889643
fatigue_zscore_prior,session_duration_sum_28d_log1p,16806,-0.0019465497464083985,-0.01553438405261933,0.01553438405261933
session_duration_sum_28d_log1p,fatigue_zscore_prior,16806,-0.0019465497464083985,-0.01553438405261933,0.01553438405261933
fatigue_zscore_prior,session_srpe_sum_3d_log1p,16806,-0.007884145904967802,-0.06659368624983998,0.06659368624983998
session_srpe_sum_3d_log1p,fatigue_zscore_prior,16806,-0.007884145904967802,-0.06659368624983998,0.06659368624983998
fatigue_zscore_prior,session_srpe_sum_7d_log1p,16806,-0.01570350734777262,-0.041813556217809376,0.041813556217809376
session_srpe_sum_7d_log1p,fatigue_zscore_prior,16806,-0.01570350734777262,-0.041813556217809376,0.041813556217809376
fatigue_zscore_prior,session_srpe_sum_14d_log1p,16806,-0.006261259459830097,-0.027022601020065075,0.027022601020065075
session_srpe_sum_14d_log1p,fatigue_zscore_prior,16806,-0.006261259459830097,-0.027022601020065075,0.027022601020065075
fatigue_zscore_prior,session_srpe_sum_28d_log1p,16806,-0.009066467519811482,-0.012678456437857422,0.012678456437857422
session_srpe_sum_28d_log1p,fatigue_zscore_prior,16806,-0.009066467519811482,-0.012678456437857422,0.012678456437857422
readiness_baseline_mean_prior,readiness_baseline_mean_prior,27323,1.0,1.0,1.0
readiness_baseline_mean_prior,readiness_zscore_prior,16858,-0.10979615173964329,-0.09332574347661463,0.09332574347661463
readiness_zscore_prior,readiness_baseline_mean_prior,16858,-0.10979615173964329,-0.09332574347661463,0.09332574347661463
readiness_baseline_mean_prior,wellness_report_present,27323,-0.028473524189312593,-0.01317984041019664,0.01317984041019664
wellness_report_present,readiness_baseline_mean_prior,27323,-0.028473524189312593,-0.01317984041019664,0.01317984041019664
readiness_baseline_mean_prior,session_recorded,27323,-0.01979611545625741,-0.0042735920781851655,0.0042735920781851655
session_recorded,readiness_baseline_mean_prior,27323,-0.01979611545625741,-0.0042735920781851655,0.0042735920781851655
readiness_baseline_mean_prior,daily_load_log1p,27323,-0.01829985571395809,0.0007249926570193922,0.0007249926570193922
daily_load_log1p,readiness_baseline_mean_prior,27323,-0.01829985571395809,0.0007249926570193922,0.0007249926570193922
readiness_baseline_mean_prior,session_duration_minutes_log1p,27323,-0.013846128844820907,0.012250014198430118,0.012250014198430118
session_duration_minutes_log1p,readiness_baseline_mean_prior,27323,-0.013846128844820907,0.012250014198430118,0.012250014198430118
readiness_baseline_mean_prior,session_srpe_log1p,27323,-0.017036260983957874,0.004441357070268087,0.004441357070268087
session_srpe_log1p,readiness_baseline_mean_prior,27323,-0.017036260983957874,0.004441357070268087,0.004441357070268087
readiness_baseline_mean_prior,daily_load_sum_3d_log1p,27323,-0.018448127840424332,0.009835013713893934,0.009835013713893934
daily_load_sum_3d_log1p,readiness_baseline_mean_prior,27323,-0.018448127840424332,0.009835013713893934,0.009835013713893934
readiness_baseline_mean_prior,daily_load_sum_7d_log1p,27323,-0.031534176976043916,0.0037503143800584103,0.0037503143800584103
daily_load_sum_7d_log1p,readiness_baseline_mean_prior,27323,-0.031534176976043916,0.0037503143800584103,0.0037503143800584103
readiness_baseline_mean_prior,daily_load_sum_14d_log1p,27323,-0.0439502851819257,0.0017681892348982002,0.0017681892348982002
daily_load_sum_14d_log1p,readiness_baseline_mean_prior,27323,-0.0439502851819257,0.0017681892348982002,0.0017681892348982002
readiness_baseline_mean_prior,daily_load_sum_28d_log1p,27323,-0.05502273997706174,-0.0011355558544528294,0.0011355558544528294
daily_load_sum_28d_log1p,readiness_baseline_mean_prior,27323,-0.05502273997706174,-0.0011355558544528294,0.0011355558544528294
readiness_baseline_mean_prior,session_duration_sum_3d_log1p,27323,-0.014792740268124525,0.022031015343722444,0.022031015343722444
session_duration_sum_3d_log1p,readiness_baseline_mean_prior,27323,-0.014792740268124525,0.022031015343722444,0.022031015343722444
readiness_baseline_mean_prior,session_duration_sum_7d_log1p,27323,-0.027636776508772415,0.021344106212566834,0.021344106212566834
session_duration_sum_7d_log1p,readiness_baseline_mean_prior,27323,-0.027636776508772415,0.021344106212566834,0.021344106212566834
readiness_baseline_mean_prior,session_duration_sum_14d_log1p,27323,-0.0395369132549272,0.02067325612715756,0.02067325612715756
session_duration_sum_14d_log1p,readiness_baseline_mean_prior,27323,-0.0395369132549272,0.02067325612715756,0.02067325612715756
readiness_baseline_mean_prior,session_duration_sum_28d_log1p,27323,-0.05027319466466146,0.01951116615522417,0.01951116615522417
session_duration_sum_28d_log1p,readiness_baseline_mean_prior,27323,-0.05027319466466146,0.01951116615522417,0.01951116615522417
readiness_baseline_mean_prior,session_srpe_sum_3d_log1p,27323,-0.016950238348042122,0.016518747024913422,0.016518747024913422
session_srpe_sum_3d_log1p,readiness_baseline_mean_prior,27323,-0.016950238348042122,0.016518747024913422,0.016518747024913422
readiness_baseline_mean_prior,session_srpe_sum_7d_log1p,27323,-0.02994473227929384,0.013433635957914612,0.013433635957914612
session_srpe_sum_7d_log1p,readiness_baseline_mean_prior,27323,-0.02994473227929384,0.013433635957914612,0.013433635957914612
readiness_baseline_mean_prior,session_srpe_sum_14d_log1p,27323,-0.04235666324713116,0.011779952772263626,0.011779952772263626
session_srpe_sum_14d_log1p,readiness_baseline_mean_prior,27323,-0.04235666324713116,0.011779952772263626,0.011779952772263626
readiness_baseline_mean_prior,session_srpe_sum_28d_log1p,27323,-0.053329950010068024,0.009098022142322762,0.009098022142322762
session_srpe_sum_28d_log1p,readiness_baseline_mean_prior,27323,-0.053329950010068024,0.009098022142322762,0.009098022142322762
readiness_zscore_prior,readiness_zscore_prior,16858,1.0,1.0,1.0
readiness_zscore_prior,wellness_report_present,16858,,,
wellness_report_present,readiness_zscore_prior,16858,,,
readiness_zscore_prior,session_recorded,16858,0.19116643971038313,0.1674357712441887,0.1674357712441887
session_recorded,readiness_zscore_prior,16858,0.19116643971038313,0.1674357712441887,0.1674357712441887
readiness_zscore_prior,daily_load_log1p,16858,0.20837753558027727,0.19275062372962465,0.19275062372962465
daily_load_log1p,readiness_zscore_prior,16858,0.20837753558027727,0.19275062372962465,0.19275062372962465
readiness_zscore_prior,session_duration_minutes_log1p,16858,0.19476454607852736,0.169066397645093,0.169066397645093
session_duration_minutes_log1p,readiness_zscore_prior,16858,0.19476454607852736,0.169066397645093,0.169066397645093
readiness_zscore_prior,session_srpe_log1p,16858,0.20852552557768433,0.1945950229996168,0.1945950229996168
session_srpe_log1p,readiness_zscore_prior,16858,0.20852552557768433,0.1945950229996168,0.1945950229996168
readiness_zscore_prior,daily_load_sum_3d_log1p,16858,0.11198858709830457,0.0034033203512892182,0.0034033203512892182
daily_load_sum_3d_log1p,readiness_zscore_prior,16858,0.11198858709830457,0.0034033203512892182,0.0034033203512892182
readiness_zscore_prior,daily_load_sum_7d_log1p,16858,0.10215562047285634,0.03545968647068947,0.03545968647068947
daily_load_sum_7d_log1p,readiness_zscore_prior,16858,0.10215562047285634,0.03545968647068947,0.03545968647068947
readiness_zscore_prior,daily_load_sum_14d_log1p,16858,0.07500753590286277,0.04813392020519986,0.04813392020519986
daily_load_sum_14d_log1p,readiness_zscore_prior,16858,0.07500753590286277,0.04813392020519986,0.04813392020519986
readiness_zscore_prior,daily_load_sum_28d_log1p,16858,0.05307190390955079,0.05164510156239371,0.05164510156239371
daily_load_sum_28d_log1p,readiness_zscore_prior,16858,0.05307190390955079,0.05164510156239371,0.05164510156239371
readiness_zscore_prior,session_duration_sum_3d_log1p,16858,0.12133638980752441,0.04176131031992734,0.04176131031992734
session_duration_sum_3d_log1p,readiness_zscore_prior,16858,0.12133638980752441,0.04176131031992734,0.04176131031992734
readiness_zscore_prior,session_duration_sum_7d_log1p,16858,0.10904684791695458,0.06095125653710163,0.06095125653710163
session_duration_sum_7d_log1p,readiness_zscore_prior,16858,0.10904684791695458,0.06095125653710163,0.06095125653710163
readiness_zscore_prior,session_duration_sum_14d_log1p,16858,0.08218522128240281,0.07029410254997143,0.07029410254997143
session_duration_sum_14d_log1p,readiness_zscore_prior,16858,0.08218522128240281,0.07029410254997143,0.07029410254997143
readiness_zscore_prior,session_duration_sum_28d_log1p,16858,0.062075734622440835,0.07400118744755708,0.07400118744755708
session_duration_sum_28d_log1p,readiness_zscore_prior,16858,0.062075734622440835,0.07400118744755708,0.07400118744755708
readiness_zscore_prior,session_srpe_sum_3d_log1p,16858,0.11228445901725816,0.005336952496038004,0.005336952496038004
session_srpe_sum_3d_log1p,readiness_zscore_prior,16858,0.11228445901725816,0.005336952496038004,0.005336952496038004
readiness_zscore_prior,session_srpe_sum_7d_log1p,16858,0.10225531030158753,0.0370600260680428,0.0370600260680428
session_srpe_sum_7d_log1p,readiness_zscore_prior,16858,0.10225531030158753,0.0370600260680428,0.0370600260680428
readiness_zscore_prior,session_srpe_sum_14d_log1p,16858,0.075245610160025,0.04997504647536587,0.04997504647536587
session_srpe_sum_14d_log1p,readiness_zscore_prior,16858,0.075245610160025,0.04997504647536587,0.04997504647536587
readiness_zscore_prior,session_srpe_sum_28d_log1p,16858,0.053539283686033265,0.053580000427103924,0.053580000427103924
session_srpe_sum_28d_log1p,readiness_zscore_prior,16858,0.053539283686033265,0.053580000427103924,0.053580000427103924
wellness_report_present,wellness_report_present,36550,1.0,1.0,1.0
wellness_report_present,session_recorded,36550,0.6600109975319537,0.660010997531953,0.660010997531953
session_recorded,wellness_report_present,36550,0.6600109975319537,0.660010997531953,0.660010997531953
wellness_report_present,daily_load_log1p,36550,0.6542312987421091,0.6352197186924297,0.6352197186924297
daily_load_log1p,wellness_report_present,36550,0.6542312987421091,0.6352197186924297,0.6352197186924297
wellness_report_present,session_duration_minutes_log1p,36550,0.6560160443040577,0.6370648575776495,0.6370648575776495
session_duration_minutes_log1p,wellness_report_present,36550,0.6560160443040577,0.6370648575776495,0.6370648575776495
wellness_report_present,session_srpe_log1p,36550,0.6540872833957421,0.634782640289728,0.634782640289728
session_srpe_log1p,wellness_report_present,36550,0.6540872833957421,0.634782640289728,0.634782640289728
wellness_report_present,daily_load_sum_3d_log1p,36550,0.7784847630452761,0.7389406288092558,0.7389406288092558
daily_load_sum_3d_log1p,wellness_report_present,36550,0.7784847630452761,0.7389406288092558,0.7389406288092558
wellness_report_present,daily_load_sum_7d_log1p,36550,0.7750145354750484,0.7485035285252273,0.7485035285252273
daily_load_sum_7d_log1p,wellness_report_present,36550,0.7750145354750484,0.7485035285252273,0.7485035285252273
wellness_report_present,daily_load_sum_14d_log1p,36550,0.7507995322261023,0.7403203289617939,0.7403203289617939
daily_load_sum_14d_log1p,wellness_report_present,36550,0.7507995322261023,0.7403203289617939,0.7403203289617939
wellness_report_present,daily_load_sum_28d_log1p,36550,0.7143079432667883,0.7229116264204982,0.7229116264204982
daily_load_sum_28d_log1p,wellness_report_present,36550,0.7143079432667883,0.7229116264204982,0.7229116264204982
wellness_report_present,session_duration_sum_3d_log1p,36550,0.7802103602741892,0.7439388745082377,0.7439388745082377
session_duration_sum_3d_log1p,wellness_report_present,36550,0.7802103602741892,0.7439388745082377,0.7439388745082377
wellness_report_present,session_duration_sum_7d_log1p,36550,0.7791276324354988,0.7535350195801129,0.7535350195801129
session_duration_sum_7d_log1p,wellness_report_present,36550,0.7791276324354988,0.7535350195801129,0.7535350195801129
wellness_report_present,session_duration_sum_14d_log1p,36550,0.7567994852823882,0.7452455705324573,0.7452455705324573
session_duration_sum_14d_log1p,wellness_report_present,36550,0.7567994852823882,0.7452455705324573,0.7452455705324573
wellness_report_present,session_duration_sum_28d_log1p,36550,0.7217930291127378,0.7266469784097364,0.7266469784097364
session_duration_sum_28d_log1p,wellness_report_present,36550,0.7217930291127378,0.7266469784097364,0.7266469784097364
wellness_report_present,session_srpe_sum_3d_log1p,36550,0.7782849685501181,0.7381181479613302,0.7381181479613302
session_srpe_sum_3d_log1p,wellness_report_present,36550,0.7782849685501181,0.7381181479613302,0.7381181479613302
wellness_report_present,session_srpe_sum_7d_log1p,36550,0.7747456355644289,0.7473248740087857,0.7473248740087857
session_srpe_sum_7d_log1p,wellness_report_present,36550,0.7747456355644289,0.7473248740087857,0.7473248740087857
wellness_report_present,session_srpe_sum_14d_log1p,36550,0.7505121702087043,0.7391203581715156,0.7391203581715156
session_srpe_sum_14d_log1p,wellness_report_present,36550,0.7505121702087043,0.7391203581715156,0.7391203581715156
wellness_report_present,session_srpe_sum_28d_log1p,36550,0.7140331399389127,0.7219817797247977,0.7219817797247977
session_srpe_sum_28d_log1p,wellness_report_present,36550,0.7140331399389127,0.7219817797247977,0.7219817797247977
session_recorded,session_recorded,36550,1.0,1.0,1.0
session_recorded,daily_load_log1p,36550,0.9905407529923096,0.9610106462954905,0.9610106462954905
daily_load_log1p,session_recorded,36550,0.9905407529923096,0.9610106462954905,0.9610106462954905
session_recorded,session_duration_minutes_log1p,36550,0.992908607685305,0.961993122271381,0.961993122271381
session_duration_minutes_log1p,session_recorded,36550,0.992908607685305,0.961993122271381,0.961993122271381
session_recorded,session_srpe_log1p,36550,0.9905969963054561,0.9610115825532782,0.9610115825532782
session_srpe_log1p,session_recorded,36550,0.9905969963054561,0.9610115825532782,0.9610115825532782
session_recorded,daily_load_sum_3d_log1p,36550,0.7688686477868405,0.7720500774771799,0.7720500774771799
daily_load_sum_3d_log1p,session_recorded,36550,0.7688686477868405,0.7720500774771799,0.7720500774771799
session_recorded,daily_load_sum_7d_log1p,36550,0.7081755493521728,0.7258423000477364,0.7258423000477364
daily_load_sum_7d_log1p,session_recorded,36550,0.7081755493521728,0.7258423000477364,0.7258423000477364
session_recorded,daily_load_sum_14d_log1p,36550,0.6675047169598798,0.6963016144685037,0.6963016144685037
daily_load_sum_14d_log1p,session_recorded,36550,0.6675047169598798,0.6963016144685037,0.6963016144685037
